,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,country,salary
29505,24,3,13353,4,12,0,9,0,1,0,0,39,10,0
29506,17,3,9379,2,13,2,3,1,0,0,0,49,38,0
29507,2,6,6127,4,9,2,7,3,1,0,0,9,38,0
29508,1,3,7894,3,5,2,7,3,0,0,0,2,38,0
29509,19,3,4818,3,5,1,11,3,1,0,0,39,38,0
29510,29,3,4050,4,9,0,13,0,1,0,46,39,38,1
29511,12,3,13946,4,9,2,2,3,1,0,0,44,38,0
29512,6,3,8834,1,8,2,3,1,0,0,0,31,38,0
29513,18,3,425,1,8,0,5,0,1,0,0,39,38,0
29514,18,3,17907,1,8,2,13,3,1,0,0,39,38,0
29515,23,3,10723,1,8,0,13,0,1,0,0,39,38,0
29516,5,3,2490,4,9,2,13,3,1,0,0,39,38,0
29517,2,6,2003,4,9,2,0,3,0,0,0,14,38,0
29518,53,3,11394,3,6,0,13,0,1,0,0,39,38,0
29519,21,3,12118,4,9,1,13,1,1,0,0,54,38,0
29520,18,3,8590,4,9,0,11,0,1,0,0,49,38,0
29521,8,3,7620,4,9,2,7,3,0,0,0,34,38,0
29522,22,3,9018,4,9,0,2,0,1,0,0,44,38,1
29523,33,3,5831,0,15,0,9,0,1,0,0,36,38,1
29524,26,3,10963,4,11,0,9,0,1,0,0,49,38,0
29525,20,0,11413,4,9,0,0,0,1,0,0,39,29,1
29526,34,3,6914,1,8,0,7,0,1,91,0,39,7,1
29527,12,8,2717,3,5,1,9,4,0,0,0,11,38,0
29528,3,3,8898,1,8,2,7,3,1,0,0,39,38,0
29529,4,3,12670,4,9,2,0,1,0,0,0,39,38,0
29530,30,3,10641,1,8,0,5,5,0,0,0,39,38,0
29531,27,3,9756,4,11,1,12,4,0,0,0,39,38,0
29532,0,3,11058,3,4,2,5,3,1,0,33,14,38,0
29533,8,3,14063,3,6,2,7,1,1,0,0,39,38,0
29534,26,6,20899,0,15,2,9,1,0,0,0,39,38,0
29535,29,0,13816,4,10,0,0,0,1,0,0,39,38,1
29536,25,3,11149,4,9,0,6,0,1,0,0,59,38,0
29537,29,1,6601,2,13,1,9,1,1,0,0,39,38,0
29538,5,3,579,4,9,2,7,1,0,0,0,29,38,0
29539,32,3,7691,1,8,0,13,0,1,0,0,39,38,0
29540,4,3,8619,1,8,0,6,0,1,0,0,49,38,0
29541,36,3,17741,2,13,0,0,5,0,0,0,39,38,1
29542,26,3,17588,4,9,1,2,4,1,0,0,41,38,0
29543,5,3,3676,1,8,2,7,3,1,0,0,49,38,0
29544,16,3,19864,4,12,2,9,1,0,100,0,44,38,1
29545,11,3,9542,4,10,2,0,3,0,0,0,39,38,0
29546,8,3,15155,4,9,2,12,4,0,0,0,23,38,0
29547,23,3,11793,4,12,0,3,0,1,0,0,39,2,1
29548,33,3,14818,4,9,0,12,0,1,0,0,44,38,1
29549,31,5,20181,4,9,1,11,4,1,0,0,64,38,1
29550,13,3,1029,1,8,0,6,0,1,0,0,39,38,0
29551,16,3,17859,1,8,0,7,4,0,0,0,37,38,0
29552,17,3,18031,4,9,0,2,0,1,0,0,39,29,0
29553,25,3,2754,4,12,0,0,0,1,0,0,39,38,1
29554,31,5,2863,4,9,0,3,0,1,0,0,64,38,0
29555,21,3,15959,4,12,0,9,0,1,94,0,44,38,1
29556,12,3,2707,1,8,0,6,0,1,0,0,39,38,0
29557,16,3,19848,3,5,2,5,1,1,0,0,39,38,0
29558,47,3,14295,4,12,1,3,1,1,115,0,54,38,1
29559,27,3,4777,4,10,0,13,5,0,0,0,24,38,0
29560,25,0,713,4,12,0,3,0,1,91,0,49,38,1
29561,32,3,16131,1,8,0,6,0,1,0,0,44,38,0
29562,8,3,20009,1,8,0,5,0,1,0,0,39,38,0
29563,16,3,17194,4,12,2,3,1,0,0,0,39,38,0
29564,21,3,6191,4,9,0,11,0,1,0,0,59,38,0
29565,3,3,10228,1,8,2,11,1,0,0,0,37,38,0
29566,27,3,12434,1,8,2,5,1,1,0,0,49,38,0
29567,28,3,17749,4,12,0,13,0,1,0,0,39,38,1
29568,10,4,12075,1,8,2,11,1,1,0,0,49,38,0
29569,1,3,15183,1,8,2,6,3,1,0,0,39,38,0
29570,21,3,234,1,8,1,2,4,1,0,0,49,38,0
29571,28,3,16023,3,6,0,2,0,1,0,0,41,38,0
29572,10,1,8720,1,8,2,10,1,1,25,0,39,38,0
29573,47,3,15430,3,2,1,7,1,0,0,0,15,38,0
29574,49,1,10430,1,8,0,3,0,1,56,0,19,38,0
29575,17,3,418,4,12,2,11,1,0,0,0,34,38,0
29576,28,5,4094,4,12,0,13,0,1,0,0,39,38,1
29577,25,5,14482,1,8,1,2,1,1,0,0,39,38,0
29578,15,3,4532,4,12,0,3,0,1,0,47,59,38,1
29579,9,3,20223,3,5,2,0,1,1,0,0,19,38,0
29580,10,3,10384,4,10,2,2,2,1,0,0,39,38,0
29581,4,3,17367,4,9,2,11,2,0,0,0,39,38,0
29582,6,8,15543,4,9,2,9,3,1,0,0,29,38,0
29583,30,3,3017,4,9,0,2,0,1,0,0,39,38,0
29584,3,6,940,4,9,2,0,3,0,0,0,39,38,0
29585,29,6,10383,4,12,0,9,0,1,0,0,37,38,1
29586,18,8,8049,1,8,0,9,5,0,0,0,39,38,0
29587,38,3,4766,4,12,0,3,0,1,0,46,39,38,1
29588,11,3,5264,4,9,2,12,3,0,0,0,23,38,0
29589,4,3,4581,4,9,2,11,3,0,0,0,39,38,0
29590,19,3,20039,1,8,2,6,1,1,0,0,39,38,0
29591,12,3,12216,0,15,1,9,1,0,0,0,59,38,1
29592,21,3,6038,4,12,0,3,0,1,0,0,39,38,1
29593,20,3,7050,4,12,0,3,0,1,0,0,49,38,1
29594,64,5,12018,3,1,1,11,2,1,0,0,44,25,0
29595,24,3,1369,4,9,1,3,1,0,0,0,39,38,0
29596,12,3,19741,4,12,2,11,3,0,0,0,39,38,0
29597,13,5,11560,4,11,1,0,1,0,0,0,39,38,0
29598,8,3,15446,1,8,2,0,1,1,0,0,39,38,0
29599,25,0,21462,1,8,2,0,4,0,0,0,39,38,0
29600,13,3,20199,1,8,1,13,3,1,0,0,39,38,0
29601,48,8,8572,1,8,0,9,0,1,0,0,19,38,0
29602,1,3,5805,1,8,2,7,3,1,0,0,34,38,0
29603,9,3,13997,3,6,2,6,4,1,86,0,47,38,0
29604,13,3,19110,4,9,2,10,3,1,0,0,47,38,0
29605,44,3,10341,4,11,0,3,0,1,0,0,41,38,0
29606,4,3,15771,1,8,2,6,1,1,0,0,44,38,0
29607,36,3,6348,1,8,0,6,0,1,0,0,47,38,0
29608,24,4,5083,2,14,0,3,5,0,0,76,54,38,1
29609,26,4,6347,4,9,0,3,0,1,108,0,44,38,1
29610,43,3,20600,3,3,1,8,4,0,0,0,14,38,0
29611,30,3,8848,3,5,0,2,0,1,0,0,39,38,0
29612,31,3,2344,4,9,1,0,1,1,0,0,39,38,0
29613,15,3,15533,4,12,2,9,4,0,0,0,39,38,0
29614,8,8,14393,2,13,2,9,1,0,0,0,34,1,0
29615,14,3,15835,4,12,2,9,4,1,0,0,39,38,0
29616,16,6,9798,2,13,2,9,1,1,0,0,29,38,0
29617,10,5,2176,1,8,0,4,0,1,0,0,49,38,0
29618,27,3,20732,1,8,1,0,4,0,0,0,39,38,1
29619,27,3,15391,4,9,0,9,0,1,91,0,44,38,1
29620,20,3,18699,4,9,0,6,0,1,0,0,39,38,0
29621,17,3,2824,1,8,1,5,1,1,0,0,39,38,0
29622,34,0,18008,4,9,0,9,0,1,0,0,39,38,1
29623,34,3,3523,2,13,1,10,4,1,0,0,39,38,0
29624,8,1,1301,4,12,0,9,0,1,0,0,59,38,0
29625,8,3,20165,4,12,2,7,1,0,0,0,23,22,0
29626,12,0,5248,4,12,0,9,0,1,0,0,49,38,1
29627,19,5,711,1,8,2,4,1,1,0,0,68,38,1
29628,38,3,19060,1,8,1,6,1,0,0,0,39,38,0
29629,22,3,21592,4,12,1,11,4,0,0,0,39,38,0
29630,14,3,574,3,5,1,5,1,1,0,0,39,38,0
29631,14,3,9804,2,14,0,12,0,1,0,0,39,18,0
29632,34,4,15051,4,10,2,0,3,0,0,0,39,38,0
29633,13,3,6930,4,10,2,0,2,1,36,0,39,39,0
29634,45,3,9907,1,8,2,0,1,0,0,0,31,38,0
29635,20,3,9543,4,12,0,11,0,1,118,0,59,38,1
29636,13,4,2678,4,12,0,11,0,1,94,0,49,38,1
29637,10,3,12080,4,12,1,3,1,1,0,0,51,38,0
29638,15,3,12190,4,12,0,3,0,1,91,0,44,38,1
29639,6,3,18331,4,9,2,0,3,1,0,0,29,38,0
29640,18,5,11472,3,4,0,2,0,1,0,0,49,38,0
29641,29,3,8401,4,11,2,9,4,0,0,0,35,38,0
29642,28,4,13135,4,12,1,3,4,1,0,0,49,38,1
29643,10,3,10932,1,8,0,5,0,1,0,0,39,38,0
29644,29,3,7677,1,8,0,11,0,1,0,0,39,38,1
29645,5,3,11742,3,6,0,0,5,0,0,0,19,38,0
29646,20,6,9793,4,9,1,9,4,0,0,0,29,38,0
29647,25,3,16242,4,9,0,3,0,1,0,0,39,32,0
29648,28,3,4924,1,8,1,6,4,0,0,0,39,38,0
29649,16,6,20917,4,10,0,9,0,1,0,0,39,38,0
29650,29,3,12481,4,10,0,6,4,1,0,0,39,38,0
29651,7,3,5520,1,8,2,13,3,1,0,0,49,38,0
29652,39,3,6586,1,8,1,2,1,0,0,0,39,38,0
29653,17,3,11130,4,9,2,9,1,0,0,0,11,38,1
29654,33,3,4638,1,8,0,6,0,1,0,0,39,38,1
29655,31,4,844,4,12,0,3,0,1,0,0,49,38,1
29656,28,3,1325,3,6,0,7,5,0,0,0,35,38,0
29657,38,3,11054,4,10,0,13,0,1,79,0,49,38,1
29658,24,6,19490,4,9,1,0,1,0,0,0,39,38,0
29659,49,3,15338,4,9,0,3,0,1,0,0,23,38,0
29660,12,0,4376,4,9,2,9,1,0,0,15,39,38,0
29661,20,3,10296,4,9,0,12,5,0,77,0,39,38,0
29662,46,8,16566,2,14,0,9,0,1,0,0,39,38,0
29663,44,3,3069,4,11,0,11,0,1,108,0,39,38,1
29664,47,3,2227,4,12,1,3,4,1,115,0,49,38,1
29665,18,3,6885,1,8,0,5,0,1,0,0,34,38,0
29666,5,3,17497,4,9,2,0,3,0,0,0,39,38,0
29667,41,3,20715,3,3,0,6,0,1,45,0,49,25,0
29668,41,3,511,4,9,0,11,0,1,0,0,44,38,1
29669,7,3,13134,1,8,2,5,3,0,0,0,47,38,0
29670,17,3,3910,4,9,1,9,4,0,0,0,5,38,0
29671,16,1,8739,2,13,2,9,1,0,0,0,49,38,0
29672,16,5,2811,1,8,0,13,0,1,0,0,59,38,0
29673,0,3,1396,3,6,2,7,3,0,0,0,14,38,0
29674,10,3,4508,4,12,0,11,2,1,0,0,39,38,1
29675,3,4,4233,4,9,2,0,3,0,0,0,19,38,0
29676,35,3,5351,4,12,1,9,4,0,0,39,39,38,1
29677,13,3,13622,3,3,1,13,1,1,0,0,39,38,0
29678,5,3,18681,4,12,2,9,1,1,0,0,39,38,0
29679,3,3,11730,4,11,2,7,1,0,0,0,39,38,0
29680,47,1,12655,3,2,1,7,1,0,0,0,44,38,0
29681,32,3,11326,2,13,0,3,0,1,108,0,49,38,1
29682,21,3,14116,4,12,1,7,1,0,0,0,59,38,0
29683,29,0,14351,1,8,0,0,0,1,0,0,76,38,1
29684,0,3,6738,3,5,2,7,3,1,0,0,19,38,0
29685,28,3,15276,3,1,0,6,0,1,0,0,39,25,0
29686,10,3,13451,4,12,2,3,3,0,0,0,39,38,0
29687,28,4,10346,4,10,1,11,4,0,0,0,29,38,0
29688,9,4,11365,1,8,1,3,1,1,0,0,75,38,1
29689,6,3,11474,4,11,2,0,3,0,0,49,19,38,0
29690,27,1,1921,4,12,1,9,4,1,0,0,44,38,0
29691,19,3,18903,4,12,1,3,1,1,0,38,39,38,0
29692,18,3,13335,3,4,2,3,1,0,0,0,39,38,0
29693,7,8,7901,1,8,0,9,5,0,0,0,39,38,0
29694,39,3,2617,4,12,0,9,4,0,0,0,39,38,0
29695,30,3,21528,2,13,1,12,1,1,0,0,39,38,0
29696,15,3,388,4,12,0,5,0,1,0,0,49,38,1
29697,12,3,5052,4,12,2,3,3,0,53,0,9,38,0
29698,38,8,14866,4,11,0,9,1,0,0,0,4,38,0
29699,18,4,2192,4,12,0,3,0,1,0,0,49,38,1
29700,20,3,707,1,8,0,2,0,1,0,0,67,38,0
29701,19,5,733,4,10,0,4,0,1,64,0,72,38,0
29702,16,3,7094,1,8,0,11,5,0,0,0,44,38,0
29703,17,3,12644,1,8,1,13,1,1,0,0,49,38,0
29704,7,3,14715,4,9,2,5,3,1,0,0,39,38,0
29705,8,3,15136,1,8,2,0,1,0,0,0,39,38,0
29706,14,4,5001,1,8,2,2,1,1,0,0,44,38,0
29707,21,3,55,4,10,0,2,0,1,0,0,39,38,0
29708,13,3,874,4,12,0,11,0,1,0,0,39,25,1
29709,18,3,18874,1,8,0,2,0,1,0,0,31,38,0
29710,50,8,12902,4,12,1,9,1,0,0,0,59,38,0
29711,17,3,1467,4,12,0,9,5,0,0,0,39,38,0
29712,29,3,3977,1,8,0,0,5,0,0,0,39,38,0
29713,2,1,15891,4,9,2,11,3,0,0,0,15,38,0
29714,9,3,3304,4,11,2,7,3,0,0,0,14,38,0
29715,11,3,18705,4,9,2,9,1,1,0,0,39,38,0
29716,30,3,4379,4,9,0,2,0,1,0,0,39,38,0
29717,32,1,14098,2,13,0,0,0,1,0,0,39,21,1
29718,16,5,9526,2,14,0,9,0,1,0,46,39,38,1
29719,27,3,13682,4,12,0,9,0,1,0,0,39,38,1
29720,13,3,12237,1,8,2,8,3,0,0,0,39,12,0
29721,1,3,7916,4,9,2,7,3,1,0,0,15,38,0
29722,43,5,11384,1,8,0,13,0,1,50,0,59,38,1
29723,27,3,4731,2,13,2,3,1,1,105,0,55,38,1
29724,64,8,3221,2,14,0,9,0,1,0,0,23,38,1
29725,26,6,16395,4,9,2,7,1,0,0,0,39,38,0
29726,18,3,1156,3,7,2,4,1,1,0,0,19,38,0
29727,41,5,15343,1,8,0,4,0,1,0,0,69,38,0
29728,15,3,2754,4,12,0,9,0,1,0,0,39,18,0
29729,23,3,5148,1,8,0,13,0,1,0,0,34,38,0
29730,15,3,2113,1,8,2,7,3,0,0,0,39,38,0
29731,4,3,6466,4,9,2,0,3,0,0,34,34,38,0
29732,27,3,20127,1,8,0,7,0,1,0,0,24,25,0
29733,16,3,1953,4,12,0,0,0,1,0,47,44,38,1
29734,8,3,2339,4,9,2,11,3,0,0,0,39,38,0
29735,25,3,604,1,8,1,6,1,1,0,0,39,38,0
29736,10,3,10148,1,8,2,13,3,1,0,0,39,38,0
29737,45,8,7310,3,5,0,9,0,1,0,0,39,38,0
29738,14,5,13580,1,8,2,11,1,1,0,0,39,38,0
29739,16,6,7801,4,12,2,9,2,0,0,0,39,38,0
29740,33,5,5952,4,9,0,2,0,1,0,0,54,38,0
29741,33,3,54,2,13,0,9,0,1,94,0,49,38,1
29742,29,3,17119,4,10,0,9,0,1,0,0,59,38,0
29743,5,3,979,4,11,2,7,4,0,0,0,34,38,0
29744,49,6,8767,2,14,0,3,0,1,111,0,54,38,1
29745,35,3,12259,1,8,2,7,4,0,0,0,44,38,0
29746,40,5,5490,3,1,1,2,2,0,0,25,44,3,0
29747,24,5,1249,4,10,1,4,1,1,0,0,39,38,0
29748,25,3,5562,1,8,0,6,0,1,0,22,41,38,0
29749,2,3,19211,3,7,2,7,2,0,0,0,29,38,0
29750,28,1,9631,4,12,1,3,4,0,0,0,59,38,0
29751,34,5,560,3,7,0,7,0,1,0,0,93,38,0
29752,52,8,5356,4,11,1,9,4,0,0,0,0,38,0
29753,28,5,5877,4,12,0,9,0,1,0,0,29,38,0
29754,31,3,18776,4,9,1,0,1,0,0,0,49,38,0
29755,43,0,5572,4,9,0,0,0,1,91,0,39,38,1
29756,25,3,6662,1,8,2,11,3,0,0,0,39,38,0
29757,2,6,6667,4,9,2,0,3,0,0,0,9,38,0
29758,22,5,12088,1,8,0,11,0,1,0,0,68,38,0
29759,29,3,10266,1,8,0,6,0,1,0,0,49,38,1
29760,41,1,13879,1,8,0,10,0,1,64,0,39,38,0
29761,19,3,424,4,9,1,9,4,0,0,0,44,38,0
29762,4,3,5480,1,8,2,2,4,1,0,0,34,38,0
29763,24,3,12623,2,14,0,3,0,1,0,0,39,38,1
29764,0,3,7875,3,6,2,7,3,0,0,0,19,38,0
29765,12,3,10630,1,8,0,6,0,1,0,0,39,38,0
29766,35,3,15181,4,9,1,0,1,0,0,0,59,38,0
29767,16,3,14802,4,11,0,11,0,1,0,0,39,25,0
29768,21,3,15687,2,13,2,3,4,0,0,0,34,38,0
29769,25,3,8080,4,12,0,11,0,1,0,0,39,38,1
29770,7,6,15142,4,11,0,0,0,1,0,0,29,38,0
29771,42,3,8419,4,9,0,3,0,1,0,0,59,38,1
29772,19,3,19607,4,12,0,11,0,1,0,76,44,38,1
29773,37,3,14105,4,9,0,12,0,1,94,0,39,38,1
29774,22,3,10213,4,12,0,11,0,1,108,0,49,38,1
29775,25,5,15549,1,8,0,13,0,1,0,0,90,38,0
29776,37,5,8261,4,12,0,2,0,1,0,0,49,38,0
29777,9,3,6375,4,11,0,2,2,0,0,0,39,38,0
29778,33,3,9977,1,8,0,5,0,1,0,0,39,38,1
29779,25,3,965,4,10,0,7,0,1,0,0,44,38,0
29780,31,0,9094,4,12,0,0,5,0,94,0,39,38,1
29781,14,3,14481,4,12,1,7,1,0,0,0,29,38,0
29782,39,3,10469,1,8,2,9,1,0,0,0,44,38,0
29783,11,1,13905,4,11,0,0,5,0,0,0,39,38,1
29784,17,3,8337,1,8,0,0,0,1,0,0,44,38,1
29785,11,3,14911,1,8,2,13,1,0,0,0,39,38,0
29786,24,3,9340,4,12,0,2,0,1,0,0,39,38,1
29787,27,3,11268,4,9,0,13,0,1,0,46,59,38,1
29788,17,3,945,4,11,0,2,0,1,0,0,64,38,0
29789,9,3,8286,2,13,2,9,1,1,0,0,54,38,1
29790,20,3,11503,4,12,2,3,1,1,0,86,39,38,1
29791,47,8,7465,4,9,0,9,0,1,54,0,14,38,0
29792,8,3,10795,4,10,1,0,4,0,0,0,39,38,0
29793,31,5,12779,4,9,0,2,0,1,0,0,39,38,0
29794,30,3,19903,4,9,1,0,1,0,0,0,39,38,0
29795,0,3,2720,3,6,2,7,2,0,0,0,19,38,0
29796,27,3,13929,3,2,0,6,0,1,0,0,39,25,0
29797,29,1,19592,4,9,1,13,1,0,0,0,39,38,0
29798,15,8,5551,4,12,1,9,1,1,0,0,49,38,0
29799,25,0,6070,4,9,0,13,0,1,0,0,39,38,0
29800,16,5,15367,4,12,1,11,1,1,0,0,49,38,1
29801,44,3,7117,1,8,1,7,1,0,0,0,39,38,0
29802,30,3,19929,4,12,0,2,0,1,0,0,39,38,0
29803,18,3,4642,4,12,2,11,1,0,97,0,44,38,1
29804,45,3,7601,3,5,0,2,0,1,0,0,39,38,0
29805,45,5,2579,4,12,0,3,0,1,0,0,39,38,0
29806,21,3,3896,2,14,0,9,0,1,118,0,59,38,1
29807,2,8,294,4,9,2,9,3,0,0,0,39,38,0
29808,16,3,15138,4,12,0,9,0,1,0,0,39,38,0
29809,22,1,5543,4,12,0,9,5,0,0,0,41,38,0
29810,0,3,13400,3,6,2,5,3,1,0,0,9,38,0
29811,41,3,10934,4,9,0,3,0,1,0,0,39,38,0
29812,18,4,11283,4,12,1,9,1,0,0,0,49,38,0
29813,17,1,8185,1,8,0,10,0,1,66,0,49,38,0
29814,38,8,12079,3,3,1,9,4,0,0,0,39,38,0
29815,15,3,1447,4,9,0,2,0,1,0,0,39,38,0
29816,2,4,9449,1,8,2,11,3,1,0,0,39,38,0
29817,24,3,4491,1,8,0,6,0,1,0,0,39,38,0
29818,7,3,12371,1,8,1,7,4,0,0,0,39,38,0
29819,35,8,15902,1,8,0,9,0,1,0,0,34,38,0
29820,31,1,6185,4,12,0,9,0,1,0,0,39,38,0
29821,15,3,1189,4,9,1,9,1,0,0,0,29,38,0
29822,30,1,11800,1,8,1,0,4,0,0,0,34,38,0
29823,21,3,11401,2,14,0,11,5,0,0,0,39,38,0
29824,1,3,14043,1,8,2,5,3,1,0,0,39,38,0
29825,8,3,15061,1,8,0,2,0,1,0,0,39,38,0
29826,19,3,3265,4,12,0,9,5,0,0,0,31,38,1
29827,23,3,9984,4,10,1,9,1,0,0,0,19,38,0
29828,39,5,1685,3,6,0,2,0,1,0,0,19,38,0
29829,33,3,1337,4,10,1,9,4,0,0,0,39,38,1
29830,38,3,2046,1,8,0,0,0,1,85,0,49,38,1
29831,15,1,4916,1,8,0,10,0,1,0,0,39,38,0
29832,24,3,9785,4,10,0,2,0,1,0,0,42,38,1
29833,11,3,8600,4,9,2,0,1,0,0,0,51,38,0
29834,36,3,2444,4,9,0,3,0,1,0,0,54,38,0
29835,9,8,10751,4,10,0,9,5,0,0,0,39,38,0
29836,43,1,1458,4,12,1,9,4,0,80,0,54,38,0
29837,4,3,20827,4,9,2,7,3,1,0,0,19,38,0
29838,12,3,4484,1,8,0,13,0,1,0,0,39,38,0
29839,56,3,7566,4,9,0,9,0,1,0,61,49,38,1
29840,26,4,669,4,12,0,11,0,1,0,0,44,38,1
29841,28,3,4019,4,9,0,11,0,1,0,0,44,38,0
29842,18,8,20203,3,4,0,9,5,0,0,0,34,38,0
29843,19,3,13993,1,8,1,9,3,0,0,0,39,38,1
29844,8,3,4805,1,8,2,11,2,0,0,0,49,38,0
29845,21,3,16319,4,9,0,5,0,1,0,0,39,38,0
29846,13,1,5457,4,9,1,0,4,0,0,0,39,38,0
29847,32,3,12256,4,9,0,3,0,1,91,0,39,38,1
29848,24,1,9890,1,8,0,2,0,1,0,0,39,38,0
29849,10,3,11681,4,9,0,3,0,1,0,0,39,38,0
29850,47,3,9100,4,9,0,3,0,1,0,0,19,38,0
29851,24,5,7193,1,8,0,13,0,1,0,0,44,38,0
29852,20,3,2502,4,12,0,3,0,1,0,46,46,38,1
29853,34,3,15755,3,2,1,6,4,0,0,0,39,25,0
29854,18,3,18738,4,9,1,9,4,0,93,0,39,38,0
29855,44,1,16114,3,1,0,7,0,1,0,0,39,25,0
29856,35,3,3266,3,3,1,8,3,0,0,0,15,38,0
29857,23,3,13231,4,11,0,11,0,1,0,0,59,38,1
29858,3,3,7671,1,8,2,5,3,1,0,0,39,38,0
29859,35,1,18169,2,13,0,9,0,1,0,0,39,38,0
29860,33,3,8108,4,9,0,12,0,1,0,0,39,38,1
29861,32,3,9107,4,12,1,3,4,0,0,0,39,38,1
29862,19,6,3651,4,12,2,9,4,0,0,0,39,38,0
29863,16,3,19639,2,13,2,3,4,1,0,0,39,38,0
29864,23,3,5407,1,8,0,9,0,1,0,0,49,38,0
29865,28,3,16949,4,12,0,3,0,1,0,0,49,38,1
29866,5,3,2439,4,9,2,2,3,0,0,0,34,38,0
29867,30,3,8387,2,13,0,9,5,0,0,0,1,38,1
29868,7,3,15035,1,8,2,11,1,1,0,0,29,38,0
29869,2,3,5724,4,9,2,11,1,0,0,0,29,38,0
29870,23,3,7843,1,8,1,2,1,0,0,0,39,38,0
29871,23,3,19953,4,9,2,12,1,0,0,0,49,38,1
29872,37,3,882,1,8,0,11,0,1,108,0,49,38,1
29873,26,5,5272,2,14,0,9,0,1,0,0,34,38,1
29874,46,1,13983,4,12,0,13,0,1,0,0,39,4,0
29875,1,3,1294,3,6,2,7,3,0,0,0,19,38,0
29876,2,3,18607,3,1,2,6,2,1,0,0,39,25,0
29877,32,5,1446,1,8,0,3,0,1,0,0,44,38,0
29878,10,3,5214,2,13,0,3,0,1,0,0,44,38,1
29879,32,1,9516,2,13,1,3,1,0,0,0,39,38,0
29880,43,3,7210,1,8,0,2,0,1,0,0,49,38,0
29881,54,8,10634,1,8,0,9,0,1,0,0,39,38,0
29882,17,3,17776,1,8,0,13,0,1,0,0,39,38,0
29883,12,3,15239,4,12,0,9,5,0,0,0,45,38,1
29884,13,3,10230,4,9,0,11,0,1,0,0,43,38,0
29885,29,3,19307,1,8,2,5,3,1,0,0,16,38,0
29886,15,5,20310,4,10,0,2,0,1,0,0,39,38,0
29887,8,3,10580,1,8,2,2,1,1,0,0,72,38,0
29888,8,3,7129,2,13,2,9,4,1,0,0,44,38,0
29889,5,3,14937,4,9,0,7,5,0,0,0,39,38,1
29890,15,3,19127,4,9,0,13,0,1,0,0,49,38,0
29891,23,3,16051,0,15,0,9,5,0,0,0,29,38,1
29892,34,3,21574,2,13,2,9,1,1,115,0,39,38,1
29893,3,3,8184,1,8,2,2,3,1,0,0,29,38,0
29894,17,3,2826,1,8,1,3,1,0,0,0,47,38,0
29895,23,3,15408,4,9,2,3,1,1,0,0,49,38,0
29896,17,6,4137,4,10,2,0,4,0,0,0,39,38,0
29897,2,3,12680,3,5,2,5,3,1,0,0,24,38,0
29898,36,3,7947,3,5,0,2,0,1,0,0,39,38,0
29899,25,0,21150,4,9,0,0,0,1,0,0,39,38,1
29900,21,3,3310,2,13,0,3,0,1,0,0,64,38,1
29901,24,3,12439,1,8,0,2,0,1,0,0,59,38,1
29902,47,8,16966,2,14,0,9,0,1,0,0,15,38,0
29903,13,6,4851,4,9,2,9,1,1,0,0,39,38,0
29904,3,3,2237,3,6,0,4,3,1,0,0,39,25,0
29905,2,3,17989,1,8,2,7,3,0,0,0,29,38,0
29906,3,3,20498,1,8,2,11,2,1,0,0,59,38,0
29907,18,3,21221,4,12,0,3,0,1,0,0,44,38,0
29908,16,5,14274,1,8,0,2,0,1,0,0,39,38,0
29909,26,5,3987,4,9,0,3,0,1,0,47,14,38,1
29910,21,0,2194,4,9,1,3,4,0,0,0,37,38,0
29911,33,5,8240,4,9,0,3,5,0,0,0,29,38,0
29912,6,3,12833,1,8,1,7,3,0,0,0,9,38,0
29913,13,1,8900,4,9,2,0,3,0,0,0,9,38,0
29914,16,3,21435,4,12,1,3,4,0,0,0,39,38,0
29915,31,3,15186,1,8,1,6,1,1,0,0,39,38,0
29916,26,3,3606,4,12,1,9,4,0,0,0,23,27,0
29917,16,3,21452,4,9,2,12,1,1,0,0,39,29,0
29918,33,1,15297,2,13,0,3,0,1,0,0,44,38,1
29919,6,3,20333,4,9,0,0,0,1,0,0,39,38,1
29920,19,1,4187,4,9,1,5,1,1,0,0,49,38,0
29921,33,6,1755,1,8,1,0,4,0,0,0,45,38,0
29922,9,3,17361,1,8,0,11,5,0,0,0,19,38,0
29923,38,1,10077,2,13,0,9,5,0,0,70,39,38,0
29924,20,3,5085,1,8,0,4,0,1,0,0,39,38,0
29925,26,3,18960,1,8,0,6,0,1,0,0,39,38,0
29926,21,5,16714,4,9,0,13,0,1,0,0,39,38,0
29927,25,3,14622,3,3,0,5,0,1,0,0,29,25,0
29928,30,5,19847,0,15,0,13,0,1,0,53,44,38,0
29929,27,3,4458,4,12,0,3,0,1,0,0,39,38,0
29930,11,5,508,1,8,0,2,0,1,0,0,39,38,0
29931,34,3,19094,4,9,1,0,1,0,0,0,39,38,0
29932,34,3,7629,1,8,0,2,0,1,0,0,39,38,0
29933,32,3,5711,4,12,0,3,0,1,0,0,39,38,0
29934,45,3,15897,0,15,0,9,0,1,108,0,49,38,1
29935,14,3,2934,4,9,2,0,4,0,0,0,39,38,0
29936,12,3,8307,3,6,0,5,5,0,42,0,13,29,0
29937,6,3,1908,4,9,2,4,1,1,0,0,29,38,0
29938,23,6,9974,4,9,1,11,1,0,0,0,39,38,0
29939,49,4,4086,3,3,0,3,0,1,0,0,49,38,0
29940,0,3,3798,3,6,2,7,1,0,0,0,19,38,0
